method,circuit,resynthesis,error,max_depth,one_tree_per_output,mred,v_mred,med,v_med,hd,v_hd,wce,v_wce,time,area
decision_tree,Mul_16b,False,,3,False,72.908,69.279,1933317102.895,1929031064.459,14.734,14.942,4275213380,4274217624,2.1482314719978604,0.022110660115359965
decision_tree,Mul_16b,False,,3,True,53.03,59.655,1749615100.419,1823726987.54,13.788,14.231,4286544070,4248874724,1.966026280002552,0.06654560991241187
decision_tree,Mul_16b,True,,3,False,72.908,69.279,1933317102.895,1929031064.459,14.734,14.942,4275213380,4274217624,2.0891873670007044,0.02275154881435591
decision_tree,Mul_16b,True,,3,True,53.03,59.655,1749615100.419,1823726987.54,13.788,14.231,4286544070,4248874724,2.3545027800028038,0.06697286904507584
decision_tree,Mul_16b,False,,5,False,45.778,36.357,1922975775.967,2015804621.221,14.043,14.546,4289689744,4289101344,2.770765159999428,0.16534928434095278
decision_tree,Mul_16b,False,,5,True,34.368,43.834,1409712472.521,1531679270.856,12.338,13.255,3929338560,3813143088,4.663907238002139,0.3059175389873959
decision_tree,Mul_16b,True,,5,False,45.778,36.357,1922975775.967,2015804621.221,14.043,14.546,4289689744,4289101344,3.493416803998116,0.1531723990600299
decision_tree,Mul_16b,True,,5,True,34.368,43.834,1409712472.884,1531679271.329,12.338,13.254,3929338560,3813143088,5.414447399001801,0.3015381328775903
decision_tree,Mul_16b,False,,8,False,43.371,60.774,1493143253.361,1743289075.565,12.43,14.021,4292004480,4290799080,17.225678965001862,1.338068788720359
decision_tree,Mul_16b,False,,8,True,25.144,24.562,960795605.533,1220553495.116,9.646,12.146,3806857664,3817782688,30.2051378799988,2.062807092501602
decision_tree,Mul_16b,True,,8,False,43.371,60.774,1493143253.361,1743289075.565,12.43,14.021,4292004480,4290799080,21.61579359800089,1.3200170903653066
decision_tree,Mul_16b,True,,8,True,25.152,24.679,960715488.282,1224188551.659,9.646,12.162,3808954816,3817782688,37.17954491099954,2.0499893185216833
decision_tree,Mul_16b,False,,10,False,22.183,34.56,1023468860.745,1475295039.255,10.46,13.637,4288672768,4292088496,101.83365770000091,4.904187139500107
decision_tree,Mul_16b,False,,10,True,7.267,30.474,604968096.645,1016721792.028,6.854,11.621,3758096928,3758467648,133.8590118539978,6.442426831873531
decision_tree,Mul_16b,True,,10,False,22.183,34.56,1023468860.745,1475295039.255,10.46,13.637,4288672768,4292088496,121.04143971499798,4.820017090365306
decision_tree,Mul_16b,True,,10,True,7.017,34.042,601933474.087,1018674667.978,6.851,11.642,3777412448,3758467648,164.33920840599967,6.397564622943816
decision_tree,BK_16b,False,,3,False,0.241,0.241,12411.388,12375.571,7.85,7.867,47634,47295,12.267247831998247,0.2743190661478599
decision_tree,BK_16b,False,,3,True,0.433,0.437,23552.592,23679.658,7.746,7.803,81220,80705,22.129339078001067,0.7140077821011673
decision_tree,BK_16b,True,,3,False,0.241,0.241,12411.388,12375.571,7.85,7.867,47634,47295,13.060244273001445,0.26848249027237353
decision_tree,BK_16b,True,,3,True,0.433,0.437,23552.592,23679.658,7.746,7.803,81220,80705,22.692478715998732,0.7023346303501945
decision_tree,BK_16b,False,,5,False,0.136,0.138,6326.068,6351.962,7.388,7.436,24128,23930,24.084530261003238,1.7101167315175099
decision_tree,BK_16b,False,,5,True,0.337,0.339,17423.872,17563.669,6.702,6.795,72840,71790,50.320357683998736,3.188715953307393
decision_tree,BK_16b,True,,5,False,0.136,0.138,6326.068,6351.962,7.388,7.436,24128,23930,23.361016945997108,1.6070038910505837
decision_tree,BK_16b,True,,5,True,0.337,0.339,17423.872,17563.669,6.702,6.795,72840,71790,51.47755798000071,3.171206225680934
decision_tree,BK_16b,False,,8,False,0.048,0.049,2211.231,2245.666,6.83,6.969,33382,33130,98.18513573000018,9.044747081712062
decision_tree,BK_16b,False,,8,True,0.274,0.281,14302.196,14741.085,5.121,5.335,68607,68632,214.3848603459992,19.04669260700389
decision_tree,BK_16b,True,,8,False,0.048,0.049,2211.231,2245.666,6.83,6.969,33382,33130,97.49832598399735,8.830739299610896
decision_tree,BK_16b,True,,8,True,0.274,0.281,14302.196,14741.085,5.121,5.335,68607,68632,217.91942164699867,18.848249027237355
decision_tree,BK_16b,False,,10,False,0.024,0.025,1184.574,1190.949,6.219,6.491,66064,65654,305.0506083450018,27.019455252918288
decision_tree,BK_16b,False,,10,True,0.236,0.252,12386.275,13119.038,4.063,4.416,66821,66164,857.3933494119992,56.737354085603116
decision_tree,BK_16b,True,,10,False,0.024,0.025,1184.574,1190.949,6.219,6.491,66064,65654,295.9686495880014,26.19455252918288
decision_tree,BK_16b,True,,10,True,0.237,0.251,12390.633,13118.928,4.063,4.415,66821,66164,817.4016503909988,56.340466926070036
decision_tree,CSkipA_16b,False,,3,False,0.237,0.24,13004.927,13086.492,7.844,7.875,47438,47107,11.910771742997895,0.3326848249027237
decision_tree,CSkipA_16b,False,,3,True,0.456,0.46,22564.019,22611.262,7.302,7.356,79314,78746,21.213704158999462,0.688715953307393
